51	0	1.0	4.89803181836e-06	4.55370495089e-06	1.11894166542
52	0	1.0	4.55422220159e-06	4.20676889785e-06	1.14530835739
53	0	1.0	4.6144504419e-06	4.21407098277e-06	1.19709466429
54	0	1.0	5.07143823387e-06	4.70906748153e-06	1.16594168949
55	0	1.0	4.66413846739e-06	4.35760483501e-06	1.17392376852
56	0	1.0	4.61537362345e-06	4.28302012253e-06	1.17503537595
57	0	1.0	4.71806914714e-06	4.27768152584e-06	1.23173602607
58	0	1.0	4.85467395767e-06	4.47055180271e-06	1.18733141216
59	0	1.0	5.02281899383e-06	4.57854933161e-06	1.20944017669
60	0	1.0	5.10902852316e-06	4.75025993702e-06	1.14445102282
61	0	1.0	5.06008508085e-06	4.72763623601e-06	1.1285213188
62	0	1.0	5.32456705024e-06	4.95266018911e-06	1.1431816646
63	0	1.0	5.69453916045e-06	5.41766522257e-06	1.1189928625
64	0	1.0	5.41442330359e-06	5.16986925504e-06	1.09018759505
65	0	1.0	5.23647216911e-06	4.96212067866e-06	1.11227646125
66	0	1.0	5.28155973055e-06	4.87220839974e-06	1.15662449352
67	0	1.0	5.06784250284e-06	4.63952956737e-06	1.18789763671
68	0	1.0	5.2246926316e-06	4.73846475415e-06	1.1769434696
69	0	1.0	5.01150843438e-06	4.68319729794e-06	1.13363301108
70	0	1.0	5.07223756228e-06	4.58643476772e-06	1.19462327561
71	0	1.0	5.27902240795e-06	4.76510379599e-06	1.19627664255
72	0	1.0	4.88178599767e-06	4.42448255455e-06	1.21476369036
73	0	1.0	4.90861249215e-06	4.51937095456e-06	1.19438715291
74	0	1.0	5.30910513548e-06	4.90481409088e-06	1.16763745103
75	0	1.0	5.15378235377e-06	4.77257770134e-06	1.15206325299
76	0	1.0	5.2460985008e-06	4.79494428873e-06	1.16807705481
77	0	1.0	4.73712854133e-06	4.36105991114e-06	1.15538634706
78	0	1.0	4.49151391877e-06	4.16807349666e-06	1.12099395189
79	0	1.0	4.42734967692e-06	3.86562198855e-06	1.19540477718
80	0	1.0	4.28096895121e-06	3.58890624739e-06	1.29014044083
81	0	1.0	4.56171766888e-06	3.81863436933e-06	1.27911701346
82	0	1.0	4.6744535391e-06	3.88298562819e-06	1.28844830087
83	0	1.0	4.8230136116e-06	4.06735920677e-06	1.23659335964
84	0	1.0	4.50818759469e-06	3.72752701752e-06	1.27969714589
85	0	1.0	4.53010185244e-06	3.6961684988e-06	1.28247243239
86	0	1.0	4.3869709463e-06	3.57035637134e-06	1.28650587026
87	0	1.0	4.27059527443e-06	3.39762656869e-06	1.32722749359
88	0	1.0	4.1219869699e-06	3.19188315162e-06	1.35988887197
89	0	1.0	4.6846252924e-06	3.69021560905e-06	1.2920519671
90	0	1.0	4.51990843734e-06	3.56630860855e-06	1.30474425905
91	0	1.0	4.12886083723e-06	3.3573062107e-06	1.25624367155
92	0	1.0	3.79658064575e-06	3.19085548702e-06	1.2548386983
93	0	1.0	4.1257842638e-06	3.5619936289e-06	1.24592517518
94	0	1.0	3.70429869288e-06	3.09013867868e-06	1.24425321198
95	0	1.0	2.91765169799e-06	2.23168206415e-06	1.33820504122
